code,name,price,open,change_pct,volume,market_cap,market
1240,茂生農經,59.5,59.5,0.34,9025,2631814472,OTC
1259,安心,62.0,61.6,0.81,14002,2008149000,OTC
1264,德麥,284.5,283.5,0.35,23100,10541398696,OTC
1268,漢來美食,161.0,160.0,-0.31,38015,6798020530,OTC
1336,台翰,15.55,15.6,0.0,66065,1206904230,OTC
1565,精華,112.0,113.5,-1.32,164024,5646649792,OTC
1569,濱川,50.4,51.2,-1.37,645239,7270071296,OTC
1570,力肯,31.8,31.65,0.0,169001,1637731760,OTC
1580,新麥,129.5,129.5,0.0,47061,6389431839,OTC
1584,精剛,23.6,23.55,0.21,679513,5308879888,OTC
1586,和勤,24.7,25.0,-0.2,251024,2501998112,OTC
1591,駿吉-KY,50.5,50.9,-0.59,190002,1921426424,OTC
1593,祺驊,29.1,29.25,-0.51,5050,1157743515,OTC
1595,川寶,39.95,41.05,-2.68,178001,2154064091,OTC
1599,宏佳騰,26.05,25.65,-0.76,22302,1876355395,OTC
1742,台蠟,16.6,16.35,1.84,261112,1538343615,OTC
1777,生泰,71.1,71.1,-0.14,68000,3170491131,OTC
1781,合世,12.4,12.45,-1.59,71003,587854221,OTC
1784,訊聯,91.4,95.3,-4.19,428519,4597968476,OTC
1785,光洋科,60.1,61.0,-0.5,3553746,35819733954,OTC
1788,杏昌,136.5,136.0,0.37,14008,6077116500,OTC
1796,金穎生技,43.75,43.6,0.34,8000,1813875000,OTC
1799,易威,32.75,32.65,2.34,183000,4083597500,OTC
1813,寶利徠,13.4,13.25,1.13,37100,624908982,OTC
1815,富喬,96.6,89.5,9.9,79217041,56054253448,OTC
2035,唐榮,28.05,28.05,-1.23,1002,9817499732,OTC
2061,風青,18.2,18.1,0.83,113001,1044280590,OTC
2063,世鎧,26.75,26.85,-0.37,19000,1286660367,OTC
2064,晉椿,12.2,12.1,2.95,30000,845825986,OTC
2065,世豐,31.65,32.0,-1.09,78003,2032434444,OTC
2066,世德,53.2,50.8,5.77,61125,2350882870,OTC
2067,嘉鋼,10.6,10.35,0.95,109000,478462817,OTC
2070,精湛,39.5,39.8,-0.75,66026,1454393318,OTC
2073,雄順,25.55,25.55,0.0,1000,702624979,OTC
2221,大甲,30.35,30.5,1.0,31000,1284563766,OTC
2230,泰茂,55.8,55.8,-10.0,103312,3796073948,OTC
2235,謚源,35.95,35.95,0.0,0,1289814127,OTC
2596,綠意,33.4,32.7,0.3,184060,3340000152,OTC
2640,大車隊,124.0,125.0,0.0,58157,7348860000,OTC
2641,正德,19.65,19.4,1.55,1991804,6426001825,OTC
2643,捷迅,73.2,72.2,0.97,17017,2561999893,OTC
2718,晶悅,48.4,48.35,0.31,20010,4220334933,OTC
2719,燦星旅,28.35,28.9,-1.9,34000,1955271176,OTC
2724,藝舍-KY,20.0,20.0,0.0,0,1193126920,OTC
2726,雅茗-KY,12.1,12.15,0.0,107000,456042419,OTC
2729,瓦城,171.5,171.0,0.0,13147,7311693784,OTC
2732,六角,66.2,66.5,-0.45,28085,2958846597,OTC
2734,易飛網,17.8,18.5,-0.28,174021,1019223684,OTC
2736,富野,13.9,13.85,0.0,251040,1111613966,OTC
2740,天蔥,42.25,44.4,-5.48,19047,604260176,OTC
2743,山富,78.7,78.3,0.13,283300,3684356884,OTC
2745,五福,105.5,104.5,0.48,127001,3566849500,OTC
2752,豆府,208.5,209.5,-0.48,12055,5565670227,OTC
2754,亞洲藏壽司,77.9,78.5,0.52,10020,3650939371,OTC
2755,揚秦,116.0,116.0,0.0,18100,4292698320,OTC
2756,聯發國際,81.0,80.9,0.12,37000,1991918385,OTC
2916,滿心,45.9,45.9,0.0,56098,2966373844,OTC
2924,宏太-KY,19.75,19.75,-0.25,1250,1027709696,OTC
2926,誠品生活,37.55,38.0,-2.21,17000,1779494463,OTC
2937,集雅社,44.45,41.2,1.02,11729,1935440866,OTC
2941,米斯特,42.85,42.85,-1.72,2000,659461476,OTC
2947,振宇五金,80.3,81.7,-0.74,20001,1726085503,OTC
2948,寶陞,39.9,38.35,4.18,8003,1236900047,OTC
2949,欣新網,64.4,64.4,0.0,0,1941086885,OTC
3064,泰偉,48.75,48.75,0.93,1000,634310625,OTC
3066,李洲,15.1,15.1,0.0,70000,1254357031,OTC
3067,全域,18.5,18.15,2.49,2000,370000000,OTC
3071,協禧,23.0,23.25,-0.65,145030,2530000000,OTC
3073,天方能源,30.75,33.6,-5.53,642400,1312161232,OTC
3078,僑威,61.4,62.7,-1.29,1534700,13961811676,OTC
3081,聯亞,1085.0,1130.0,-3.12,387715,100385694045,OTC
3083,網龍,31.0,31.95,-3.58,383453,2681066000,OTC
3085,新零售,13.05,13.05,0.0,1000,900701734,OTC
3086,華義,227.0,238.0,-4.62,221844,6190528804,OTC
3088,艾訊,81.1,82.1,-1.7,318602,8741363335,OTC
3093,港建*,26.1,26.45,0.0,91000,3788571655,OTC
3095,及成,31.25,31.2,-0.64,28812,312500000,OTC
3105,穩懋,246.0,255.5,-3.72,31460581,104289334710,OTC
3114,好德,25.65,25.35,0.79,79008,1652624165,OTC
3115,富榮綱,10.0,10.05,-2.44,43003,726976160,OTC
3118,進階,32.85,32.85,0.0,12004,1066077715,OTC
3122,笙泉,25.35,26.0,-2.31,174074,1033388380,OTC
3128,昇銳,26.05,26.15,-0.76,134196,1232607813,OTC
3131,弘塑,1530.0,1530.0,-0.65,358115,43935480000,OTC
3141,晶宏,44.9,46.25,-1.1,226000,3339964200,OTC
3147,大綜,170.0,182.0,-5.29,1422492,7426761270,OTC
3152,璟德,144.0,142.0,1.77,265000,9938332800,OTC
3162,精確,59.9,59.2,1.87,1107053,8159392218,OTC
3163,波若威,589.0,565.0,3.88,1410227,47438649000,OTC
3169,亞信,94.6,95.1,-1.66,111255,5969920306,OTC
3171,新洲,49.4,49.75,0.71,41313,1636037055,OTC
3176,基亞,31.7,32.2,-1.4,585005,4416032006,OTC
3178,公準,54.0,55.0,-1.82,105000,2432700000,OTC
3188,鑫龍騰,30.4,30.0,1.33,416140,5663823928,OTC
3191,雲嘉南,15.25,15.7,-1.93,27545,664860060,OTC
3205,佰研,50.2,49.45,4.58,240002,3390809251,OTC
3206,志豐,31.8,32.0,0.0,19002,1873560555,OTC
3207,耀勝,62.1,63.0,-2.36,777051,4002265227,OTC
3211,順達,280.0,281.0,0.0,2704827,43258460000,OTC
3213,茂訊,96.7,97.0,-0.41,215002,5674887670,OTC
3217,優群,154.0,153.0,0.65,638191,13876047416,OTC
3218,大學光,135.5,140.5,-4.24,708746,11480223814,OTC
3219,倚強科,68.3,69.0,-0.73,2102911,4869577121,OTC
3221,台嘉碩,26.5,26.7,-0.93,1584302,2752345915,OTC
3224,三顧,43.65,44.0,-0.11,23001,3410490248,OTC
3226,至寶電,51.7,53.2,-0.58,17000,3331082749,OTC
3227,原相,191.0,193.5,-1.29,1223013,28757500148,OTC
3228,金麗科,126.0,125.0,-0.79,287044,9010448370,OTC
3230,錦明,42.05,37.6,9.65,5866571,3558098530,OTC
3232,昱捷,23.0,23.3,3.6,73001,1071060918,OTC
3234,光環,76.4,76.0,0.53,6036699,8516666638,OTC
3236,千如,28.6,28.3,1.6,945131,3003017543,OTC
3252,海灣,20.15,18.35,9.81,310330,1011445350,OTC
3259,鑫創,17.85,18.05,-1.11,105000,1302441949,OTC
3260,威剛,294.0,294.5,-1.01,10185055,93486428112,OTC
3264,欣銓,152.5,158.5,-4.69,9604808,72272800000,OTC
3265,台星科,135.0,136.0,-1.82,1275723,18395370000,OTC
3268,海德威,15.75,15.65,-1.25,77019,546855750,OTC
3272,東碩,19.05,18.9,0.26,20000,1141129034,OTC
3276,宇環,14.1,14.1,0.0,37004,982949096,OTC
3284,太普高,20.6,20.55,0.49,157001,2256659424,OTC
3285,微端,29.8,29.8,0.0,57018,1273502967,OTC
3287,廣寰科,29.3,29.5,-1.35,40099,1288320966,OTC
3288,點晶,15.7,16.0,-2.18,17001,251199996,OTC
3289,宜特,123.5,127.5,-3.89,2669272,10653038493,OTC
3290,東浦,47.7,47.35,-2.15,1268100,4303257190,OTC
3293,鈊象,682.0,690.0,-0.44,1520714,192188663920,OTC
3294,英濟,35.75,35.85,-0.28,897026,4719572000,OTC
3297,杭特,37.05,36.85,0.54,112479,1335630242,OTC
3303,岱稜,46.0,46.2,0.22,147183,4302702000,OTC
3306,鼎天,47.5,46.7,1.82,180033,2403865750,OTC
3310,佳穎,71.5,72.4,-1.11,11278,4490364450,OTC
3313,斐成,12.95,12.9,0.39,139246,2863683082,OTC
3317,尼克森,47.95,47.65,0.74,551994,4315500068,OTC
3322,建舜電,15.55,15.55,1.63,397064,1890600123,OTC
3323,加百裕,37.55,37.9,-0.92,1440502,3528025761,OTC
3324,雙鴻,1065.0,1065.0,-1.39,3018456,97546031670,OTC
3325,旭品,14.55,14.5,0.0,394005,1602953296,OTC
3332,幸康,62.0,63.7,-2.36,105194,2982460400,OTC
3339,泰谷,27.2,27.45,-0.91,311132,1722040208,OTC
3349,寶德,29.0,29.2,0.69,556080,1336059000,OTC
3354,律勝,24.25,23.75,2.54,1377100,1700216000,OTC
3357,臺慶科,150.5,151.0,1.01,887578,15356249590,OTC
3360,尚立,16.05,15.2,5.59,5927642,1226252041,OTC
3362,先進光,102.0,101.5,1.49,422159,14529438450,OTC
3363,上詮,456.0,452.0,0.44,4377966,47955567408,OTC
3372,典範,21.7,20.4,6.37,1828002,3804530933,OTC
3373,熱映,17.75,17.8,-0.84,128408,845233398,OTC
3374,精材,176.0,167.0,7.65,11462061,47760119616,OTC
3379,彬台,41.9,41.0,-4.45,465002,1593959858,OTC
3388,崇越電,62.1,62.0,0.32,117185,4599250086,OTC
3390,旭軟,23.5,23.45,-1.05,822003,1855513000,OTC
3402,漢科,124.5,123.0,1.22,299050,9094476000,OTC
3426,台興,47.1,47.5,0.0,280000,1243439959,OTC
3430,奇鈦科,67.0,63.8,3.24,700202,2258972000,OTC
3434,哲固,29.35,29.7,-1.68,199645,1049407737,OTC
3438,類比科,46.0,47.45,-0.86,88000,2169627536,OTC
3441,聯一光,34.05,34.6,-2.71,143039,1363361969,OTC
3444,利機,62.3,61.9,-2.66,135000,2803313065,OTC
3455,由田,104.0,105.0,-7.14,1895920,6224504000,OTC
3465,進泰電子,46.9,45.95,-0.11,14000,1656970628,OTC
3466,德晉,37.15,37.2,-1.2,330052,2893690630,OTC
3479,安勤,89.4,90.0,-0.33,130002,6486342372,OTC
3483,力致,84.6,86.3,-1.86,325806,8294966992,OTC
3484,崧騰,48.75,48.8,-0.1,157227,3839891250,OTC
3489,森寶,20.05,20.2,0.25,44000,1813565638,OTC
3490,單井,23.7,23.5,0.42,164683,1303654091,OTC
3491,昇達科,1400.0,1335.0,7.28,472878,94497835600,OTC
3492,長盛,23.5,23.6,-0.21,92000,834992600,OTC
3498,陽程,47.35,48.05,-2.27,641047,2860461136,OTC
3499,環天科,16.65,17.1,-5.13,616102,915260419,OTC
3508,位速,35.0,32.9,5.58,1340896,3613249500,OTC
3511,矽瑪,19.85,19.8,0.76,123150,1587463008,OTC
3512,皇龍,20.3,20.25,0.5,45000,2295369085,OTC
3516,亞帝歐,19.85,20.15,-0.5,60084,1182283391,OTC
3520,華盈,15.2,15.35,-0.98,228008,1046471346,OTC
3521,鴻翊,15.7,15.65,0.32,162015,2288519154,OTC
3522,御頂,15.1,15.35,-1.31,166000,1268267303,OTC
3523,迎輝,17.8,17.8,0.0,0,1143790001,OTC
3526,凡甲,285.5,293.0,-0.35,1320616,18611174000,OTC
3527,聚積,57.2,57.2,1.42,158004,2542261183,OTC
3529,力旺,1985.0,1820.0,9.97,2045814,148253695000,OTC
3531,先益,20.95,21.05,-0.48,17000,1281616296,OTC
3537,堡達,45.25,45.9,-0.98,176155,2544994799,OTC
3540,曜越,29.75,30.1,-1.16,182302,2155641803,OTC
3541,西柏,26.2,26.05,0.38,56030,1460155962,OTC
3546,宇峻,68.0,71.5,-7.48,1790256,3973057964,OTC
3548,兆利,81.0,82.1,-1.34,342407,5487235488,OTC
3551,世禾,175.5,176.5,-1.68,465989,10834824195,OTC
3552,同致,51.9,52.0,-0.57,116093,5081964694,OTC
3555,博士旺,121.0,113.5,10.0,444263,4839854558,OTC
3556,禾瑞亞,42.95,45.8,-4.13,386164,2736039603,OTC
3558,神準,126.5,127.5,-1.56,163000,7471201446,OTC
3564,其陽,44.95,44.9,0.0,66000,2657578895,OTC
3567,逸昌,27.3,27.15,0.37,79002,926944174,OTC
3570,大塚,183.5,189.0,6.69,446012,3137299500,OTC
3577,泓格,64.4,66.0,-1.68,242000,4119388215,OTC
3580,友威科,65.8,65.5,0.46,325102,2595458616,OTC
3581,博磊,72.2,64.1,9.89,1757011,3682633044,OTC
3587,閎康,207.5,204.5,1.47,733896,13910433555,OTC
3594,磐儀,37.35,36.9,1.08,242378,3562442854,OTC
3597,映興,25.1,25.05,-1.18,72100,978849814,OTC
3609,三一東林,35.0,35.75,-1.55,277000,1339428545,OTC
3611,鼎翰,192.0,192.0,-0.52,38001,9117120000,OTC
3615,安可,25.8,25.7,0.19,1456730,1766448547,OTC
3623,富晶通,24.3,23.45,-2.21,193100,709219777,OTC
3624,光頡,52.7,53.6,-1.68,682901,6183870789,OTC
3625,西勝,18.75,18.75,0.0,288001,2037431250,OTC
3628,盈正,63.1,62.5,0.16,110009,2839499931,OTC
3629,地心引力,19.8,20.0,0.0,3000,652504678,OTC
3630,新鉅科,32.4,32.6,-1.22,966011,6615816186,OTC
3631,晟楠,28.5,28.65,0.35,203000,2331895906,OTC
3632,研勤,9.19,9.2,0.0,9013,375769892,OTC
3646,艾恩特,25.0,25.0,0.0,15003,982425000,OTC
3663,鑫科,68.5,68.3,7.37,10614430,7431839000,OTC
3664,安瑞-KY,13.95,14.05,-0.71,33001,905475055,OTC
3666,光耀,27.55,27.05,0.36,74039,2445200182,OTC
3672,康聯訊,11.85,11.6,-2.07,25002,483365971,OTC
3675,德微,146.5,150.0,0.0,252006,7772985866,OTC
3680,家登,392.5,405.0,-2.97,943057,37696092500,OTC
3684,榮昌,54.1,54.9,-4.25,274032,1623108154,OTC
3685,元創精密,37.2,37.2,0.13,380003,2960152860,OTC
3687,歐買尬,71.5,71.9,0.28,109202,2149290000,OTC
3689,湧德,110.5,113.5,-2.21,2232738,9510522840,OTC
3691,碩禾,105.0,104.0,0.0,1217573,9647715000,OTC
3693,營邦,358.5,365.5,-3.11,967559,15412163799,OTC
3707,漢磊,52.5,54.0,-2.42,3276215,20119189335,OTC
3709,鑫聯大投控,62.0,61.6,0.81,1890057,7785305962,OTC
3710,連展投控,6.96,6.9,3.11,362163,1999266970,OTC
3713,新晶投控,19.45,18.75,1.3,237000,1713350567,OTC
4102,永日,20.15,20.45,-1.71,161251,853836083,OTC
4105,東洋,83.7,84.1,-0.48,630188,20812004241,OTC
4107,邦特,119.5,120.5,-0.42,57001,8281111000,OTC
4109,加捷生醫,13.7,13.75,-0.36,158548,1626692520,OTC
4111,濟生,29.8,30.0,0.0,145609,1782998024,OTC
4113,聯上,20.35,20.2,0.25,357992,4703661176,OTC
4114,健喬,32.4,32.4,0.0,603508,16400091411,OTC
4116,明基醫,41.9,42.0,-0.71,32000,1867315468,OTC
4120,友華,44.15,44.0,0.91,26000,3829884597,OTC
4121,優盛,17.7,17.05,2.91,309003,1464640459,OTC
4123,晟德,40.0,39.7,0.76,1096929,29518045920,OTC
4126,太醫,81.4,80.4,1.5,63131,5909640110,OTC
4127,天良,38.4,36.8,0.26,42003,1757184069,OTC
4128,中天,18.45,18.55,-0.54,1000687,10851747981,OTC
4129,聯合,109.0,110.0,-0.46,262001,10511600736,OTC
4130,健亞,32.0,32.6,-1.84,2219711,4376000000,OTC
4131,浩泰,39.1,38.75,0.51,56000,1544449939,OTC
4138,曜亞,59.3,59.4,-0.17,17001,2367848969,OTC
4139,馬光-KY,23.75,24.4,-2.66,31346,1068985410,OTC
4147,中裕,53.7,53.1,0.94,813311,14670947608,OTC
4153,鈺緯,33.55,34.1,-1.03,10000,1968311355,OTC
4154,樂威科-KY,13.25,13.1,-0.38,50000,463750000,OTC
4157,太景*-KY,12.2,12.1,0.83,1757000,8684363684,OTC
4160,訊聯基因,49.9,49.9,-0.6,41398,1331847607,OTC
4161,聿新科,27.0,26.05,4.65,124056,1614821535,OTC
4162,智擎,64.6,65.0,0.16,368039,9152333983,OTC
4163,鐿鈦,103.0,103.0,0.0,60010,5119500979,OTC
4167,松瑞藥,19.0,19.2,-1.04,1219386,5898438052,OTC
4168,醣聯,26.05,26.4,-1.88,341003,2883946780,OTC
4171,瑞基,20.5,20.45,-1.44,98376,1182901250,OTC
4173,久裕,21.4,21.5,-0.47,136253,1595883571,OTC
4174,浩鼎,44.05,45.1,-2.33,566808,5791880935,OTC
4175,杏一,57.9,58.0,-0.52,17010,2450501764,OTC
4183,福永生技,16.0,16.0,0.0,0,380800000,OTC
4188,安克,14.2,13.8,3.27,35015,899327167,OTC
4192,杏國,21.95,21.5,-0.23,15015,771871776,OTC
4198,欣大健康,35.8,37.45,1.99,15420,863066381,OTC
4205,中華食,77.9,77.9,0.0,26664,7606872829,OTC
4207,環泰,19.4,19.15,1.57,543983,3851637279,OTC
4303,信立,55.9,56.6,-0.18,505686,5288453184,OTC
4304,勝昱,29.9,30.0,-0.33,18000,1825038150,OTC
4305,世坤,42.9,42.6,0.82,10000,2360100683,OTC
4401,東隆興,16.0,16.4,-1.84,78020,1963072000,OTC
4402,福大,19.45,19.5,-0.51,34010,1322441145,OTC
4406,新昕纖,10.2,10.3,-0.97,22000,529502390,OTC
4413,飛寶企業,17.8,18.4,-2.73,34028,557406976,OTC
4416,三圓,27.7,27.1,-0.36,321000,1900607852,OTC
4417,金洲,52.6,53.0,2.14,165011,4416874471,OTC
4419,元勝,44.75,44.5,0.56,4000,7570050246,OTC
4420,光明,50.3,50.6,-0.59,46029,2034886469,OTC
4430,耀億,18.8,18.5,2.45,51100,1057943806,OTC
4432,銘旺實,16.15,16.25,-0.62,24000,817012330,OTC
4433,興采,21.95,21.85,0.46,51000,1326653085,OTC
4442,竣邦-KY,54.6,54.0,-1.09,26014,1664863153,OTC
4502,健信,15.8,15.9,0.0,52015,888492249,OTC
4503,金雨,38.45,38.45,0.26,138000,3011147444,OTC
4506,崇友,114.0,116.0,-1.3,104277,20179368000,OTC
4510,高鋒,45.55,45.95,-1.94,1097047,4923758733,OTC
4513,福裕,18.5,18.4,0.54,167052,2115697000,OTC
4523,永彰,31.35,31.35,10.0,610020,2036151174,OTC
4527,方土霖,41.05,41.1,0.24,35120,3126054771,OTC
4528,江興鍛,19.5,19.5,0.78,21081,1641231052,OTC
4529,淳紳,3.3,3.28,0.61,39000,279012016,OTC
4530,宏易,28.3,28.3,0.0,4015,866488386,OTC
4533,協易機,31.05,31.4,-0.64,1710046,4919375579,OTC
4534,慶騰,21.75,21.2,1.4,718999,1887659619,OTC
4535,至興,29.95,29.9,-0.17,34000,2266069170,OTC
4538,大詠城,18.25,18.1,1.96,42000,1084396750,OTC
4541,晟田,44.2,43.15,2.43,872503,2989997451,OTC
4542,科嶠,142.0,139.5,0.0,1270278,4589866000,OTC
4543,萬在,30.3,30.7,-1.3,197201,1811100644,OTC
4549,桓達,101.0,100.0,1.2,231130,5757246945,OTC
4550,長佳,26.7,26.9,0.95,36000,1010301328,OTC
4554,橙的,26.55,26.6,-0.38,48000,698994149,OTC
4556,旭然,27.3,28.15,-3.02,51040,1154867499,OTC
4558,寶緯,19.0,19.0,0.0,85000,950000000,OTC
4561,健椿,40.9,40.05,0.99,289101,2393533529,OTC
4563,百德,52.1,51.9,-2.62,336050,2862894916,OTC
4568,科際精密,42.65,42.65,2.4,1000,1350176429,OTC
4577,達航科技,59.2,59.8,-1.33,2567500,2908969578,OTC
4580,捷流閥業,82.0,81.5,1.36,59152,3837855020,OTC
4584,君帆,45.5,46.5,1.11,13000,1365091000,OTC
4609,唐鋒,5.75,5.75,0.0,0,275694215,OTC
4702,中美實,9.98,9.55,4.83,148086,721883306,OTC
4706,大恭,30.0,30.0,0.0,6052,2370900000,OTC
4707,磐亞,10.1,10.1,0.5,427195,4077524391,OTC
4711,永純,14.95,14.95,0.0,19164,912787188,OTC
4714,永捷,16.65,16.95,-0.3,1462113,2965165132,OTC
4716,大立,15.2,15.35,0.66,229546,1435293269,OTC
4721,美琪瑪,64.7,64.7,0.0,196108,4851593971,OTC
4726,永昕,32.45,33.05,-1.82,278093,6726979263,OTC
4728,雙美,389.5,393.5,-0.38,20000,21213338500,OTC
4729,熒茂,21.0,21.0,0.24,168050,1663761561,OTC
4735,豪展,31.75,32.75,-0.31,20044,1222557816,OTC
4741,泓瀚,21.65,21.6,0.23,32000,753691044,OTC
4743,合一,58.2,58.5,-0.17,1883700,27844218965,OTC
4744,皇將,31.75,32.35,-0.78,772272,1698857791,OTC
4745,合富-KY,21.45,21.65,-1.15,130000,1661302559,OTC
4747,強生,56.7,56.6,-0.35,2003,2547664109,OTC
4754,國碳科,38.6,38.4,0.65,11186,1168932052,OTC
4760,勤凱,174.0,171.5,1.75,521070,5611201242,OTC
4767,誠泰科技,24.9,25.1,1.63,9000,782233488,OTC
4768,晶呈科技,388.0,390.0,-3.48,1285599,18425332360,OTC
4804,大略-KY,5.89,6.0,-1.83,13009,424032870,OTC
4806,昇華,11.7,10.8,9.86,97399,1169380957,OTC
4903,聯光通,38.95,39.95,-3.11,1998793,4103137779,OTC
4905,台聯電,64.3,64.3,0.0,4000,1881382724,OTC
4907,富宇,42.5,41.2,3.16,47100,5021205000,OTC
4908,前鼎,79.2,75.1,10.0,2877610,6194786161,OTC
4909,新復興,52.1,53.0,0.0,562331,4863899557,OTC
4911,德英,38.45,38.0,1.18,31071,2450017438,OTC
4923,力士,32.7,32.2,1.87,32003,1070624184,OTC
4924,欣厚-KY,10.95,11.9,0.46,103000,406950172,OTC
4931,新盛力,139.0,139.5,-0.71,1335075,9120868779,OTC
4933,友輝,58.0,57.9,0.17,77000,4761278000,OTC
4939,亞電,33.1,32.5,1.85,2509144,3250448614,OTC
4946,辣椒,110.0,115.0,-5.58,121230,859204060,OTC
4950,牧東,16.95,16.6,1.5,13018,978508407,OTC
4951,精拓科,70.8,68.7,2.61,184019,2417678504,OTC
4953,緯軟,117.5,116.5,0.86,305202,8594772500,OTC
4966,譜瑞-KY,508.0,514.0,-1.36,1339655,39654012132,OTC
4971,IET-KY,401.0,401.0,0.12,600485,16034282943,OTC
4972,湯石照明,18.0,18.05,-0.28,22000,1023994566,OTC
4973,廣穎,45.85,43.6,4.44,2187358,2998261751,OTC
4974,亞泰,76.8,76.9,-0.9,458735,5568000221,OTC
4979,華星光,325.0,334.5,-2.55,14120857,45773000000,OTC
4987,科誠,80.6,80.6,0.0,131182,2569366751,OTC
4991,環宇-KY,269.0,259.0,2.67,1991742,31009278970,OTC
4995,晶達,39.85,39.95,0.0,25018,1689002335,OTC
5009,榮剛,34.7,34.0,2.97,4716884,19375793296,OTC
5011,久陽,12.3,11.95,4.24,338104,1238289259,OTC
5013,強新,29.85,29.7,2.93,14001,3982467650,OTC
5014,建錩,11.1,10.95,1.37,317003,2034242180,OTC
5015,華祺,28.4,28.25,-1.05,36003,1722152972,OTC
5016,松和,25.2,25.2,0.2,5100,1250476353,OTC
5201,凱衛,41.15,42.6,-0.6,91001,1591459849,OTC
5202,力新,14.5,14.75,-1.02,207002,1291863000,OTC
5205,中茂,26.4,27.15,-3.12,9370,356399994,OTC
5206,坤悅,29.85,30.0,-0.5,54007,5119797440,OTC
5209,新鼎,165.0,165.0,0.0,34152,4690455000,OTC
5210,寶碩,21.45,21.0,2.14,150003,1762713422,OTC
5211,蒙恬,24.45,23.45,4.26,19050,782986824,OTC
5212,凌網,52.0,49.8,-1.33,56020,1800916000,OTC
5213,亞昕,23.95,23.6,-1.64,636312,17241948656,OTC
5220,萬達光電,18.75,19.15,-2.09,125014,738075000,OTC
5223,安力-KY,28.35,28.05,-0.35,14000,1262992516,OTC
5227,立凱-KY,24.9,25.0,-0.8,158881,1693199974,OTC
5228,鈺鎧,21.35,21.7,-3.61,451000,812501037,OTC
5230,雷笛克光學,17.2,17.3,-0.86,106003,941626597,OTC
5236,凌陽創新,123.0,121.0,0.82,144194,7380496674,OTC
5245,智晶,27.0,27.8,0.0,174000,1169022834,OTC
5251,天鉞電,31.85,32.0,-0.47,63001,1074408070,OTC
5263,智崴,104.5,102.0,2.45,417017,7404661000,OTC
5272,笙科,19.9,19.75,0.25,76131,1099994727,OTC
5274,信驊,9725.0,9560.0,4.29,221373,367631111625,OTC
5276,達輝-KY,16.0,15.95,1.59,7000,632000000,OTC
5278,尚凡,28.1,28.1,-1.4,239000,8430000114,OTC
5287,數字,164.5,165.0,-0.6,339324,9921085475,OTC
5289,宜鼎,726.0,730.0,-3.97,3325555,69220627542,OTC
5291,邑昇,37.9,37.9,5.13,1132002,1511854066,OTC
5299,杰力,74.5,73.9,1.5,86015,3791229084,OTC
5301,寶得利,11.8,11.7,-2.88,3000,777505611,OTC
5302,太欣,11.4,11.15,-1.3,920300,1822727117,OTC
5309,系統電,64.7,65.4,-1.82,3758972,13126645035,OTC
5310,天剛,24.7,24.7,0.0,37000,714916822,OTC
5312,寶島科,98.9,99.2,0.2,25010,5939934091,OTC
5314,世紀,87.6,86.6,2.22,6051864,25579199554,OTC
5315,光聯,24.7,24.75,0.0,450406,2626894481,OTC
5321,美而快,27.9,28.45,-1.06,55080,1483728982,OTC
5324,士開,10.6,10.85,-0.93,91984,2399617486,OTC
5328,華容,24.4,24.05,5.86,6369577,4214141624,OTC
5340,建榮,99.8,95.3,4.83,24594711,19450418301,OTC
5344,立衛,14.25,14.15,-0.7,23000,1132119750,OTC
5345,天揚,22.4,22.0,-1.54,16764,846607985,OTC
5347,世界,126.0,125.0,1.2,12835586,242474715000,OTC
5348,正能量智能,17.25,17.35,0.29,6000,254884568,OTC
5351,鈺創,55.7,54.1,0.72,7836945,18135685250,OTC
5353,台林,24.8,24.35,0.4,57000,1872399942,OTC
5355,佳總,7.44,7.03,5.68,208004,1235955129,OTC
5356,協益,25.35,25.3,0.2,231561,2612064039,OTC
5364,力麗店,12.75,13.0,-0.39,116000,814086735,OTC
5371,中光電,83.7,82.1,1.09,4661339,33455589098,OTC
5381,合正,24.95,24.55,0.0,1790110,6100944794,OTC
5386,青雲,159.5,143.0,10.0,1908779,5754900360,OTC
5392,能率,43.05,43.2,-0.35,916338,7556732711,OTC
5398,慕康生醫,21.75,21.5,0.23,341016,1075873755,OTC
5403,中菲,111.0,110.5,0.91,96619,8678424000,OTC
5410,國眾,30.2,30.05,1.51,299837,2780094984,OTC
5425,台半,58.8,60.4,-2.65,2765821,14378093333,OTC
5426,振發,20.6,21.5,-0.72,2024001,2962280054,OTC
5432,新門,150.5,157.5,-2.27,74157,3113514502,OTC
5438,東友,21.2,21.2,-2.08,311002,2385775285,OTC
5439,高技,311.0,316.0,-0.16,9466267,28915458872,OTC
5443,均豪,84.0,85.0,-1.18,909210,13549338096,OTC
5450,南良,14.1,14.35,0.0,75000,1725885730,OTC
5452,佶優,28.8,28.6,0.7,948217,4246963087,OTC
5455,昇益,28.2,28.2,0.0,0,1847156449,OTC
5457,宣德,35.85,36.5,-2.98,807500,6358937610,OTC
5460,同協,15.4,15.55,-0.32,40002,905181177,OTC
